0.sledgehammer initialize Params for sledgehammer: {abduce = SOME 0, cache_dir = NONE, compress = NONE, debug = false, expect =
0.sledgehammer initialize  "", fact_filter = NONE, fact_thresholds = (0.45, 0.85), falsify =
0.sledgehammer initialize  SOME false, induction_rules = NONE, instantiate = NONE, isar_proofs = NONE,
0.sledgehammer initialize  lam_trans = NONE, learn = true, max_facts = NONE, max_mono_iters = NONE,
0.sledgehammer initialize  max_new_mono_instances = NONE, max_proofs = 4, minimize = true, overlord =
0.sledgehammer initialize  false, preplay_provers = ["cvc5"], preplay_timeout = 1.000, provers =
0.sledgehammer initialize  ["cvc5_proof"], slices = 96, smt_proofs = true, spy = false, strict =
0.sledgehammer initialize  false, timeout = 10.000, try0 = false, type_enc = NONE, uncurried_aliases =
0.sledgehammer initialize  NONE, verbose = false}
0.sledgehammer goal.proof     87520ms Simplex.Rel_Chain 178:5030  some Preplay: (smt (cvc5, finite_mode_find_dec_internal) append_take_drop_id assms(1,2,4,5) diff_diff_cancel diff_is_0_eq' hd_conv_nth hd_take hd_tl last_drop le_add2 le_numeral_extra(4) le_trans less_add_same_cancel2 linordered_semidom_class.add_diff_inverse list.size(3) nat_less_le rel_chain_append rel_chain_appendD(2) rel_chain_def rel_chain_take rel_chain_tl tl_take) (> 1.0 s, timed out)
0.sledgehammer goal.proof     87520ms Simplex.Rel_Chain 178:5030  some Preplay: (smt (cvc5, finite_mode_find_macro_quant) append_take_drop_id assms(1,2,4,5) diff_diff_cancel diff_is_0_eq' hd_conv_nth hd_take hd_tl last_drop le_add2 le_numeral_extra(4) le_trans less_add_same_cancel2 linordered_semidom_class.add_diff_inverse list.size(3) nat_less_le rel_chain_append rel_chain_appendD(2) rel_chain_def rel_chain_take rel_chain_tl tl_take) (> 1.0 s, timed out)
0.sledgehammer goal.proof     87520ms Simplex.Rel_Chain 178:5030  some Preplay: (smt (cvc5, finite_mode_find_e_matching) append_take_drop_id assms(1,2,4,5) diff_diff_cancel diff_is_0_eq' hd_conv_nth hd_take hd_tl last_drop le_add2 le_numeral_extra(4) le_trans less_add_same_cancel2 linordered_semidom_class.add_diff_inverse list.size(3) nat_less_le rel_chain_append rel_chain_appendD(2) rel_chain_def rel_chain_take rel_chain_tl tl_take) (> 1.0 s, timed out)
0.sledgehammer goal.proof     87520ms Simplex.Rel_Chain 178:5030  some Preplay: (smt (cvc5, mbqi) append_take_drop_id assms(1,2,4,5) diff_diff_cancel diff_is_0_eq' hd_conv_nth hd_take hd_tl last_drop le_add2 le_numeral_extra(4) le_trans less_add_same_cancel2 linordered_semidom_class.add_diff_inverse list.size(3) nat_less_le rel_chain_append rel_chain_appendD(2) rel_chain_def rel_chain_take rel_chain_tl tl_take) (> 1.0 s, timed out)
0.sledgehammer goal.using     136993ms Simplex.Simplex_Algebra 139:3514  some (SH 136992ms, ATP 1352ms): Try this: by (smt (cvc5, best) dbl_inc_simps(2) less_numeral_extra(3) local.dual_order.asym local.neq_iff local.scaleRat_less1 local.scaleRat_one local.scaleRat_scaleRat mult.commute nonzero_eq_divide_eq) (602 ms)
0.sledgehammer goal.using     136993ms Simplex.Simplex_Algebra 139:3514  some Preplay: (smt (cvc5, best) dbl_inc_simps(2) less_numeral_extra(3) local.dual_order.asym local.neq_iff local.scaleRat_less1 local.scaleRat_one local.scaleRat_scaleRat mult.commute nonzero_eq_divide_eq) (602 ms)
0.sledgehammer goal.using     136993ms Simplex.Simplex_Algebra 139:3514  some Preplay: (smt (cvc5, term_db_relevant) dbl_inc_simps(2) less_numeral_extra(3) local.dual_order.asym local.neq_iff local.scaleRat_less1 local.scaleRat_one local.scaleRat_scaleRat mult.commute nonzero_eq_divide_eq) (> 602 ms, timed out)
0.sledgehammer goal.using     136993ms Simplex.Simplex_Algebra 139:3514  some Preplay: (smt (cvc5, interleave) dbl_inc_simps(2) less_numeral_extra(3) local.dual_order.asym local.neq_iff local.scaleRat_less1 local.scaleRat_one local.scaleRat_scaleRat mult.commute nonzero_eq_divide_eq) (> 602 ms, timed out)
0.sledgehammer goal.using     136993ms Simplex.Simplex_Algebra 139:3514  some Preplay: (smt (cvc5, prereg_lazy) dbl_inc_simps(2) less_numeral_extra(3) local.dual_order.asym local.neq_iff local.scaleRat_less1 local.scaleRat_one local.scaleRat_scaleRat mult.commute nonzero_eq_divide_eq) (> 602 ms, timed out)
0.sledgehammer goal.using     136993ms Simplex.Simplex_Algebra 139:3514  some Preplay: (smt (cvc5, finite_mode_find) dbl_inc_simps(2) less_numeral_extra(3) local.dual_order.asym local.neq_iff local.scaleRat_less1 local.scaleRat_one local.scaleRat_scaleRat mult.commute nonzero_eq_divide_eq) (> 602 ms, timed out)
0.sledgehammer goal.using     136993ms Simplex.Simplex_Algebra 139:3514  some Preplay: (smt (cvc5, no_fmf_mbqi) dbl_inc_simps(2) less_numeral_extra(3) local.dual_order.asym local.neq_iff local.scaleRat_less1 local.scaleRat_one local.scaleRat_scaleRat mult.commute nonzero_eq_divide_eq) (> 602 ms, timed out)
0.sledgehammer goal.using     136993ms Simplex.Simplex_Algebra 139:3514  some Preplay: (smt (cvc5, finite_mode_find_dec_internal) dbl_inc_simps(2) less_numeral_extra(3) local.dual_order.asym local.neq_iff local.scaleRat_less1 local.scaleRat_one local.scaleRat_scaleRat mult.commute nonzero_eq_divide_eq) (> 602 ms, timed out)
0.sledgehammer goal.using     136993ms Simplex.Simplex_Algebra 139:3514  some Preplay: (smt (cvc5, finite_mode_find_macro_quant) dbl_inc_simps(2) less_numeral_extra(3) local.dual_order.asym local.neq_iff local.scaleRat_less1 local.scaleRat_one local.scaleRat_scaleRat mult.commute nonzero_eq_divide_eq) (> 602 ms, timed out)
0.sledgehammer goal.using     136993ms Simplex.Simplex_Algebra 139:3514  some Preplay: (smt (cvc5, finite_mode_find_e_matching) dbl_inc_simps(2) less_numeral_extra(3) local.dual_order.asym local.neq_iff local.scaleRat_less1 local.scaleRat_one local.scaleRat_scaleRat mult.commute nonzero_eq_divide_eq) (> 602 ms, timed out)
0.sledgehammer goal.using     136993ms Simplex.Simplex_Algebra 139:3514  some Preplay: (smt (cvc5, mbqi) dbl_inc_simps(2) less_numeral_extra(3) local.dual_order.asym local.neq_iff local.scaleRat_less1 local.scaleRat_one local.scaleRat_scaleRat mult.commute nonzero_eq_divide_eq) (> 602 ms, timed out)
0.sledgehammer goal.using     136993ms Simplex.Simplex_Algebra 139:3514  some Preplay: (smt (cvc5, dec_internal_no_simp) dbl_inc_simps(2) less_numeral_extra(3) local.dual_order.asym local.neq_iff local.scaleRat_less1 local.scaleRat_one local.scaleRat_scaleRat mult.commute nonzero_eq_divide_eq) (> 1.0 s, timed out)
0.sledgehammer goal.using     136993ms Simplex.Simplex_Algebra 139:3514  some Preplay: (smt (cvc5, dec_internal_enum_inst_sum) dbl_inc_simps(2) less_numeral_extra(3) local.dual_order.asym local.neq_iff local.scaleRat_less1 local.scaleRat_one local.scaleRat_scaleRat mult.commute nonzero_eq_divide_eq) (> 1.0 s, timed out)
0.sledgehammer goal.using     101681ms Simplex.Simplex_Algebra 144:3677  some (SH 101681ms, ATP 1462ms): Try this: by (smt (cvc5, finite_mode_find_e_matching) less_numeral_extra(3) local.not_less_iff_gr_or_eq local.scaleRat_less1 local.scaleRat_one local.scaleRat_scaleRat mult.commute nonzero_eq_divide_eq) (454 ms)
0.sledgehammer goal.using     101681ms Simplex.Simplex_Algebra 144:3677  some Preplay: (smt (cvc5, finite_mode_find_e_matching) less_numeral_extra(3) local.not_less_iff_gr_or_eq local.scaleRat_less1 local.scaleRat_one local.scaleRat_scaleRat mult.commute nonzero_eq_divide_eq) (454 ms)
0.sledgehammer goal.using     101681ms Simplex.Simplex_Algebra 144:3677  some Preplay: (smt (cvc5, no_fmf_mbqi) less_numeral_extra(3) local.not_less_iff_gr_or_eq local.scaleRat_less1 local.scaleRat_one local.scaleRat_scaleRat mult.commute nonzero_eq_divide_eq) (526 ms)
0.sledgehammer goal.using     101681ms Simplex.Simplex_Algebra 144:3677  some Preplay: (smt (cvc5, dec_internal_no_simp) less_numeral_extra(3) local.not_less_iff_gr_or_eq local.scaleRat_less1 local.scaleRat_one local.scaleRat_scaleRat mult.commute nonzero_eq_divide_eq) (575 ms)
0.sledgehammer goal.using     101681ms Simplex.Simplex_Algebra 144:3677  some Preplay: (smt (cvc5, dec_internal_enum_inst_sum) less_numeral_extra(3) local.not_less_iff_gr_or_eq local.scaleRat_less1 local.scaleRat_one local.scaleRat_scaleRat mult.commute nonzero_eq_divide_eq) (577 ms)
0.sledgehammer goal.using     101681ms Simplex.Simplex_Algebra 144:3677  some Preplay: (smt (cvc5, term_db_relevant) less_numeral_extra(3) local.not_less_iff_gr_or_eq local.scaleRat_less1 local.scaleRat_one local.scaleRat_scaleRat mult.commute nonzero_eq_divide_eq) (581 ms)
0.sledgehammer goal.using     101681ms Simplex.Simplex_Algebra 144:3677  some Preplay: (smt (cvc5, mbqi) less_numeral_extra(3) local.not_less_iff_gr_or_eq local.scaleRat_less1 local.scaleRat_one local.scaleRat_scaleRat mult.commute nonzero_eq_divide_eq) (634 ms)
0.sledgehammer goal.using     101681ms Simplex.Simplex_Algebra 144:3677  some Preplay: (smt (cvc5, best) less_numeral_extra(3) local.not_less_iff_gr_or_eq local.scaleRat_less1 local.scaleRat_one local.scaleRat_scaleRat mult.commute nonzero_eq_divide_eq) (2.8 s)
0.sledgehammer goal.using     101681ms Simplex.Simplex_Algebra 144:3677  some Preplay: (smt (cvc5, interleave) dbl_inc_simps(2) less_numeral_extra(3) local.not_less_iff_gr_or_eq local.scaleRat_less1 local.scaleRat_one local.scaleRat_scaleRat mult.commute nonzero_eq_divide_eq) (> 1.0 s, timed out)
0.sledgehammer goal.using     101681ms Simplex.Simplex_Algebra 144:3677  some Preplay: (smt (cvc5, prereg_lazy) dbl_inc_simps(2) less_numeral_extra(3) local.not_less_iff_gr_or_eq local.scaleRat_less1 local.scaleRat_one local.scaleRat_scaleRat mult.commute nonzero_eq_divide_eq) (> 1.0 s, timed out)
0.sledgehammer goal.using     101681ms Simplex.Simplex_Algebra 144:3677  some Preplay: (smt (cvc5, finite_mode_find) dbl_inc_simps(2) less_numeral_extra(3) local.not_less_iff_gr_or_eq local.scaleRat_less1 local.scaleRat_one local.scaleRat_scaleRat mult.commute nonzero_eq_divide_eq) (> 1.0 s, timed out)
0.sledgehammer goal.using     101681ms Simplex.Simplex_Algebra 144:3677  some Preplay: (smt (cvc5, finite_mode_find_dec_internal) dbl_inc_simps(2) less_numeral_extra(3) local.not_less_iff_gr_or_eq local.scaleRat_less1 local.scaleRat_one local.scaleRat_scaleRat mult.commute nonzero_eq_divide_eq) (> 1.0 s, timed out)
0.sledgehammer goal.using     101681ms Simplex.Simplex_Algebra 144:3677  some Preplay: (smt (cvc5, finite_mode_find_macro_quant) dbl_inc_simps(2) less_numeral_extra(3) local.not_less_iff_gr_or_eq local.scaleRat_less1 local.scaleRat_one local.scaleRat_scaleRat mult.commute nonzero_eq_divide_eq) (> 1.0 s, timed out)
0.sledgehammer goal.by         6503ms Simplex.Abstract_Linear_Poly 265:9052  some (SH 6503ms, ATP 1024ms): Try this: by (smt (cvc5, finite_mode_find_e_matching) Collect_cong) (695 ms)
0.sledgehammer goal.by         6503ms Simplex.Abstract_Linear_Poly 265:9052  some Preplay: (smt (cvc5, finite_mode_find_e_matching) Collect_cong) (695 ms)
0.sledgehammer goal.by         6503ms Simplex.Abstract_Linear_Poly 265:9052  some Preplay: (smt (cvc5, mbqi) Collect_cong) (732 ms)
0.sledgehammer goal.by         6503ms Simplex.Abstract_Linear_Poly 265:9052  some Preplay: (smt (cvc5, no_fmf_mbqi) Collect_cong) (904 ms)
0.sledgehammer goal.by         6503ms Simplex.Abstract_Linear_Poly 265:9052  some Preplay: (smt (cvc5, finite_mode_find_macro_quant) Collect_cong) (1.0 s)
0.sledgehammer goal.by         6503ms Simplex.Abstract_Linear_Poly 265:9052  some Preplay: (smt (cvc5, best) Collect_cong) (1.0 s)
0.sledgehammer goal.by         6503ms Simplex.Abstract_Linear_Poly 265:9052  some Preplay: (smt (cvc5, finite_mode_find_dec_internal) Collect_cong) (1.0 s)
0.sledgehammer goal.by         6503ms Simplex.Abstract_Linear_Poly 265:9052  some Preplay: (smt (cvc5, term_db_relevant) Collect_cong) (1.1 s)
0.sledgehammer goal.by         6503ms Simplex.Abstract_Linear_Poly 265:9052  some Preplay: (smt (cvc5, finite_mode_find) Collect_cong) (1.1 s)
0.sledgehammer goal.by         6503ms Simplex.Abstract_Linear_Poly 265:9052  some Preplay: (smt (cvc5, dec_internal_no_simp) Collect_cong) (1.1 s)
0.sledgehammer goal.by         6503ms Simplex.Abstract_Linear_Poly 265:9052  some Preplay: (smt (cvc5, dec_internal_enum_inst_sum) Collect_cong) (1.1 s)
0.sledgehammer goal.by         6503ms Simplex.Abstract_Linear_Poly 265:9052  some Preplay: (smt (cvc5, prereg_lazy) Collect_cong) (1.2 s)
0.sledgehammer goal.by         6503ms Simplex.Abstract_Linear_Poly 265:9052  some Preplay: (smt (cvc5, interleave) Collect_cong) (1.2 s)
0.sledgehammer goal.by        45868ms Simplex.Linear_Poly_Maps 33:1280  some (SH 45868ms, ATP 1117ms): Try this: by (smt (cvc5, dec_internal_no_simp) bi_uniqueDl linear_poly.bi_unique rel_funI rel_fun_eq) (2.6 s)
