0.sledgehammer initialize Params for sledgehammer: {abduce = SOME 0, cache_dir = NONE, compress = NONE, debug = false, expect =
0.sledgehammer initialize  "", fact_filter = NONE, fact_thresholds = (0.45, 0.85), falsify =
0.sledgehammer initialize  SOME false, induction_rules = NONE, instantiate = NONE, isar_proofs = NONE,
0.sledgehammer initialize  lam_trans = NONE, learn = true, max_facts = NONE, max_mono_iters = NONE,
0.sledgehammer initialize  max_new_mono_instances = NONE, max_proofs = 4, minimize = true, overlord =
0.sledgehammer initialize  false, preplay_provers = [], preplay_timeout = 1.000, provers =
0.sledgehammer initialize  ["cvc5_proof"], slices = 96, smt_proofs = true, spy = false, strict =
0.sledgehammer initialize  false, timeout = 30.000, try0 = false, type_enc = NONE, uncurried_aliases =
0.sledgehammer initialize  NONE, verbose = false}
0.sledgehammer goal.using     52542ms Simplex.Simplex_Auxiliary 202:5274  some Preplay: (smt (verit, ccfv_SIG) insert_iff mem_Collect_eq) (1.4 s)
0.sledgehammer goal.using     52542ms Simplex.Simplex_Auxiliary 202:5274  some Preplay: (smt (verit, del_insts) insert_iff mem_Collect_eq) (1.4 s)
0.sledgehammer goal.using     52542ms Simplex.Simplex_Auxiliary 202:5274  some Preplay: (smt (verit, ccfv_threshold) insert_iff mem_Collect_eq) (1.5 s)
0.sledgehammer goal.using     52542ms Simplex.Simplex_Auxiliary 202:5274  some Preplay: (smt (cvc5, best) insert_iff mem_Collect_eq) (2.2 s)
0.sledgehammer goal.using     52542ms Simplex.Simplex_Auxiliary 202:5274  some Preplay: (smt (cvc5, noematch) insert_iff mem_Collect_eq) (2.9 s)
0.sledgehammer goal.using     52542ms Simplex.Simplex_Auxiliary 202:5274  some Preplay: (smt (cvc5, term_relev) insert_iff mem_Collect_eq) (3.0 s)
0.sledgehammer goal.using     52542ms Simplex.Simplex_Auxiliary 202:5274  some Preplay: (smt (cvc5, trigger_relev) insert_iff mem_Collect_eq) (3.0 s)
0.sledgehammer goal.using     52542ms Simplex.Simplex_Auxiliary 202:5274  some Preplay: (smt (cvc5, trigger_max) insert_iff mem_Collect_eq) (3.0 s)
0.sledgehammer goal.using     52542ms Simplex.Simplex_Auxiliary 202:5274  some Preplay: (smt (cvc5, no_simp) insert_iff mem_Collect_eq) (3.1 s)
0.sledgehammer goal.using     52542ms Simplex.Simplex_Auxiliary 202:5274  some Preplay: (smt (cvc5, trigger_last) insert_iff mem_Collect_eq) (3.2 s)
0.sledgehammer goal.using     52542ms Simplex.Simplex_Auxiliary 202:5274  some Preplay: (smt (cvc5, quant_saturate) insert_iff mem_Collect_eq) (> 1.0 s, timed out)
0.sledgehammer goal.using     52542ms Simplex.Simplex_Auxiliary 202:5274  some Preplay: (smt (cvc5, fmf) insert_iff mem_Collect_eq) (> 1.0 s, timed out)
0.sledgehammer goal.by        49846ms Simplex.Simplex_Auxiliary 203:5297  some (SH 49845ms, ATP 1199ms): Try this: by (smt (z3) insert_iff mem_Collect_eq) (772 ms)
0.sledgehammer goal.by        49846ms Simplex.Simplex_Auxiliary 203:5297  some Preplay: (smt (z3) insert_iff mem_Collect_eq) (772 ms)
0.sledgehammer goal.by        49846ms Simplex.Simplex_Auxiliary 203:5297  some Preplay: (smt (verit, best) insert_iff mem_Collect_eq) (1.0 s)
0.sledgehammer goal.by        49846ms Simplex.Simplex_Auxiliary 203:5297  some Preplay: (smt (verit) insert_iff mem_Collect_eq) (1.2 s)
0.sledgehammer goal.by        49846ms Simplex.Simplex_Auxiliary 203:5297  some Preplay: (smt (verit, ccfv_SIG) insert_iff mem_Collect_eq) (1.3 s)
0.sledgehammer goal.by        49846ms Simplex.Simplex_Auxiliary 203:5297  some Preplay: (smt (verit, ccfv_threshold) insert_iff mem_Collect_eq) (1.4 s)
0.sledgehammer goal.by        49846ms Simplex.Simplex_Auxiliary 203:5297  some Preplay: (smt (verit, del_insts) insert_iff mem_Collect_eq) (1.4 s)
0.sledgehammer goal.by        49846ms Simplex.Simplex_Auxiliary 203:5297  some Preplay: (smt (cvc5, best) insert_iff mem_Collect_eq) (2.0 s)
0.sledgehammer goal.by        49846ms Simplex.Simplex_Auxiliary 203:5297  some Preplay: (smt (cvc5, trigger_last) insert_iff mem_Collect_eq) (2.9 s)
0.sledgehammer goal.by        49846ms Simplex.Simplex_Auxiliary 203:5297  some Preplay: (smt (cvc5, trigger_max) insert_iff mem_Collect_eq) (2.9 s)
0.sledgehammer goal.by        49846ms Simplex.Simplex_Auxiliary 203:5297  some Preplay: (smt (cvc5, no_simp) insert_iff mem_Collect_eq) (3.0 s)
0.sledgehammer goal.by        49846ms Simplex.Simplex_Auxiliary 203:5297  some Preplay: (smt (cvc5, trigger_relev) insert_iff mem_Collect_eq) (3.0 s)
0.sledgehammer goal.by        49846ms Simplex.Simplex_Auxiliary 203:5297  some Preplay: (smt (cvc5, noematch) insert_iff mem_Collect_eq) (3.0 s)
0.sledgehammer goal.by        49846ms Simplex.Simplex_Auxiliary 203:5297  some Preplay: (smt (cvc5, term_relev) insert_iff mem_Collect_eq) (3.1 s)
0.sledgehammer goal.by        49846ms Simplex.Simplex_Auxiliary 203:5297  some Preplay: (smt (cvc5, quant_saturate) insert_iff mem_Collect_eq) (> 1.0 s, timed out)
0.sledgehammer goal.by        49846ms Simplex.Simplex_Auxiliary 203:5297  some Preplay: (smt (cvc5, fmf) insert_iff mem_Collect_eq) (> 1.0 s, timed out)
0.sledgehammer goal.proof     108232ms Simplex.Rel_Chain 164:4587  some (SH 108229ms, ATP 983ms): Try this: by (smt (z3) List.last_tl \<open>tl l \<noteq> []\<close> add_diff_cancel_right' add_gr_0 assms(1,2,4) hd_conv_nth last_append last_take_conv_nth less_imp_le_nat take_eq_Nil tl_take zero_less_one) (215 ms)
0.sledgehammer goal.proof     108232ms Simplex.Rel_Chain 164:4587  some Preplay: (smt (z3) List.last_tl \<open>tl l \<noteq> []\<close> add_diff_cancel_right' add_gr_0 assms(1,2,4) hd_conv_nth last_append last_take_conv_nth less_imp_le_nat take_eq_Nil tl_take zero_less_one) (215 ms)
0.sledgehammer goal.proof     108232ms Simplex.Rel_Chain 164:4587  some Preplay: (smt (verit) List.last_tl \<open>tl l \<noteq> []\<close> add_diff_cancel_right' add_gr_0 assms(1,2,4) hd_conv_nth last_append last_take_conv_nth less_imp_le_nat take_eq_Nil tl_take zero_less_one) (301 ms)
0.sledgehammer goal.proof     108232ms Simplex.Rel_Chain 164:4587  some Preplay: (smt (verit, best) List.last_tl \<open>tl l \<noteq> []\<close> add_diff_cancel_right' add_gr_0 assms(1,2,4) hd_conv_nth last_append last_take_conv_nth less_imp_le_nat take_eq_Nil tl_take zero_less_one) (405 ms)
0.sledgehammer goal.proof     108232ms Simplex.Rel_Chain 164:4587  some Preplay: (smt (verit, ccfv_threshold) List.last_tl \<open>tl l \<noteq> []\<close> add_diff_cancel_right' add_gr_0 assms(1,2,4) hd_conv_nth last_append last_take_conv_nth less_imp_le_nat take_eq_Nil tl_take zero_less_one) (470 ms)
0.sledgehammer goal.proof     108232ms Simplex.Rel_Chain 164:4587  some Preplay: (smt (verit, ccfv_SIG) List.last_tl \<open>tl l \<noteq> []\<close> add_diff_cancel_right' add_gr_0 assms(1,2,4) hd_conv_nth last_append last_take_conv_nth less_imp_le_nat take_eq_Nil tl_take zero_less_one) (593 ms)
0.sledgehammer goal.proof     108232ms Simplex.Rel_Chain 164:4587  some Preplay: (smt (verit, del_insts) List.last_tl \<open>tl l \<noteq> []\<close> add_diff_cancel_right' add_gr_0 assms(1,2,4) hd_conv_nth last_append last_take_conv_nth less_imp_le_nat take_eq_Nil tl_take zero_less_one) (> 301 ms, timed out)
0.sledgehammer goal.proof     108232ms Simplex.Rel_Chain 164:4587  some Preplay: (smt (cvc5, best) List.last_tl \<open>tl l \<noteq> []\<close> add_diff_cancel_right' add_gr_0 assms(1,2,4) hd_conv_nth last_append last_take_conv_nth less_imp_le_nat take_eq_Nil tl_take zero_less_one) (> 1.0 s, timed out)
0.sledgehammer goal.proof     108232ms Simplex.Rel_Chain 164:4587  some Preplay: (smt (cvc5, trigger_last) List.last_tl \<open>tl l \<noteq> []\<close> add_diff_cancel_right' add_gr_0 assms(1,2,4) hd_conv_nth last_append last_take_conv_nth less_imp_le_nat take_eq_Nil tl_take zero_less_one) (> 1.0 s, timed out)
0.sledgehammer goal.proof     108232ms Simplex.Rel_Chain 164:4587  some Preplay: (smt (cvc5, quant_saturate) List.last_tl \<open>tl l \<noteq> []\<close> add_diff_cancel_right' add_gr_0 assms(1,2,4) hd_conv_nth last_append last_take_conv_nth less_imp_le_nat take_eq_Nil tl_take zero_less_one) (> 1.0 s, timed out)
0.sledgehammer goal.proof     108232ms Simplex.Rel_Chain 164:4587  some Preplay: (smt (cvc5, trigger_max) List.last_tl \<open>tl l \<noteq> []\<close> add_diff_cancel_right' add_gr_0 assms(1,2,4) hd_conv_nth last_append last_take_conv_nth less_imp_le_nat take_eq_Nil tl_take zero_less_one) (> 1.0 s, timed out)
0.sledgehammer goal.proof     108232ms Simplex.Rel_Chain 164:4587  some Preplay: (smt (cvc5, trigger_relev) List.last_tl \<open>tl l \<noteq> []\<close> add_diff_cancel_right' add_gr_0 assms(1,2,4) hd_conv_nth last_append last_take_conv_nth less_imp_le_nat take_eq_Nil tl_take zero_less_one) (> 1.0 s, timed out)
0.sledgehammer goal.proof     108232ms Simplex.Rel_Chain 164:4587  some Preplay: (smt (cvc5, term_relev) List.last_tl \<open>tl l \<noteq> []\<close> add_diff_cancel_right' add_gr_0 assms(1,2,4) hd_conv_nth last_append last_take_conv_nth less_imp_le_nat take_eq_Nil tl_take zero_less_one) (> 1.0 s, timed out)
0.sledgehammer goal.proof     108232ms Simplex.Rel_Chain 164:4587  some Preplay: (smt (cvc5, noematch) List.last_tl \<open>tl l \<noteq> []\<close> add_diff_cancel_right' add_gr_0 assms(1,2,4) hd_conv_nth last_append last_take_conv_nth less_imp_le_nat take_eq_Nil tl_take zero_less_one) (> 1.0 s, timed out)
0.sledgehammer goal.proof     108232ms Simplex.Rel_Chain 164:4587  some Preplay: (smt (cvc5, fmf) List.last_tl \<open>tl l \<noteq> []\<close> add_diff_cancel_right' add_gr_0 assms(1,2,4) hd_conv_nth last_append last_take_conv_nth less_imp_le_nat take_eq_Nil tl_take zero_less_one) (> 1.0 s, timed out)
0.sledgehammer goal.proof     108232ms Simplex.Rel_Chain 164:4587  some Preplay: (smt (cvc5, no_simp) List.last_tl \<open>tl l \<noteq> []\<close> add_diff_cancel_right' add_gr_0 assms(1,2,4) hd_conv_nth last_append last_take_conv_nth less_imp_le_nat take_eq_Nil tl_take zero_less_one) (> 1.0 s, timed out)
0.sledgehammer goal.proof     184639ms Simplex.Rel_Chain 178:5030  some (SH 184635ms, ATP 1824ms): Try this: by (smt (verit, best) \<open>l \<noteq> []\<close> add_gr_0 add_is_0 append.right_neutral append_take_drop_id assms(1,2,4,5) hd_take last_drop list.collapse list.size(3) rel_chain_Cons rel_chain_append rel_chain_appendD(2) rel_chain_take rel_chain_tl take_eq_Nil zero_less_one) (258 ms)
0.sledgehammer goal.proof     184639ms Simplex.Rel_Chain 178:5030  some Preplay: (smt (verit, best) \<open>l \<noteq> []\<close> add_gr_0 add_is_0 append.right_neutral append_take_drop_id assms(1,2,4,5) hd_take last_drop list.collapse list.size(3) rel_chain_Cons rel_chain_append rel_chain_appendD(2) rel_chain_take rel_chain_tl take_eq_Nil zero_less_one) (258 ms)
0.sledgehammer goal.proof     184639ms Simplex.Rel_Chain 178:5030  some Preplay: (smt (verit, ccfv_threshold) \<open>l \<noteq> []\<close> add_gr_0 add_is_0 append.right_neutral append_take_drop_id assms(1,2,4,5) hd_take last_drop list.collapse rel_chain_Cons rel_chain_append rel_chain_appendD(2) rel_chain_take rel_chain_tl take_eq_Nil zero_less_one) (263 ms)
0.sledgehammer goal.proof     184639ms Simplex.Rel_Chain 178:5030  some Preplay: (smt (verit, del_insts) \<open>l \<noteq> []\<close> add_gr_0 add_is_0 append.right_neutral append_take_drop_id assms(1,2,4,5) hd_take last_drop list.collapse rel_chain_Cons rel_chain_append rel_chain_appendD(2) rel_chain_take take_eq_Nil zero_less_one) (266 ms)
0.sledgehammer goal.proof     184639ms Simplex.Rel_Chain 178:5030  some Preplay: (smt (verit) add_diff_cancel_right' add_gr_0 add_is_0 append.right_neutral append_take_drop_id assms(1,2,4,5) hd_conv_nth hd_take last_drop list.collapse list.size(3) rel_chain_Cons rel_chain_append rel_chain_appendD(2) rel_chain_take rel_chain_tl take_eq_Nil tl_take zero_less_one) (286 ms)
0.sledgehammer goal.proof     184639ms Simplex.Rel_Chain 178:5030  some Preplay: (smt (verit, ccfv_SIG) \<open>l \<noteq> []\<close> add_gr_0 add_is_0 append.right_neutral append_take_drop_id assms(1,2,4,5) hd_take last_drop list.collapse rel_chain_Cons rel_chain_append rel_chain_appendD(2) rel_chain_take take_eq_Nil zero_less_one) (329 ms)
0.sledgehammer goal.proof     184639ms Simplex.Rel_Chain 178:5030  some Preplay: (smt (z3) \<open>l \<noteq> []\<close> add_gr_0 add_is_0 append.right_neutral append_take_drop_id assms(1,2,4,5) hd_take last_drop list.collapse rel_chain_Cons rel_chain_append rel_chain_appendD(2) rel_chain_take take_eq_Nil tl_take zero_less_one) (347 ms)
0.sledgehammer goal.proof     184639ms Simplex.Rel_Chain 178:5030  some Preplay: (smt (cvc5, best) One_nat_def \<open>l \<noteq> []\<close> add_diff_cancel_right' add_gr_0 add_is_0 append.right_neutral append_take_drop_id assms(1,2,4,5) hd_conv_nth hd_take last_drop list.collapse list.size(3) rel_chain_Cons rel_chain_append rel_chain_appendD(2) rel_chain_take rel_chain_tl take_eq_Nil tl_take zero_less_one) (> 1.0 s, timed out)
0.sledgehammer goal.proof     184639ms Simplex.Rel_Chain 178:5030  some Preplay: (smt (cvc5, trigger_last) One_nat_def \<open>l \<noteq> []\<close> add_diff_cancel_right' add_gr_0 add_is_0 append.right_neutral append_take_drop_id assms(1,2,4,5) hd_conv_nth hd_take last_drop list.collapse list.size(3) rel_chain_Cons rel_chain_append rel_chain_appendD(2) rel_chain_take rel_chain_tl take_eq_Nil tl_take zero_less_one) (> 1.0 s, timed out)
0.sledgehammer goal.proof     184639ms Simplex.Rel_Chain 178:5030  some Preplay: (smt (cvc5, quant_saturate) One_nat_def \<open>l \<noteq> []\<close> add_diff_cancel_right' add_gr_0 add_is_0 append.right_neutral append_take_drop_id assms(1,2,4,5) hd_conv_nth hd_take last_drop list.collapse list.size(3) rel_chain_Cons rel_chain_append rel_chain_appendD(2) rel_chain_take rel_chain_tl take_eq_Nil tl_take zero_less_one) (> 1.0 s, timed out)
0.sledgehammer goal.proof     184639ms Simplex.Rel_Chain 178:5030  some Preplay: (smt (cvc5, trigger_max) One_nat_def \<open>l \<noteq> []\<close> add_diff_cancel_right' add_gr_0 add_is_0 append.right_neutral append_take_drop_id assms(1,2,4,5) hd_conv_nth hd_take last_drop list.collapse list.size(3) rel_chain_Cons rel_chain_append rel_chain_appendD(2) rel_chain_take rel_chain_tl take_eq_Nil tl_take zero_less_one) (> 1.0 s, timed out)
0.sledgehammer goal.proof     184639ms Simplex.Rel_Chain 178:5030  some Preplay: (smt (cvc5, trigger_relev) One_nat_def \<open>l \<noteq> []\<close> add_diff_cancel_right' add_gr_0 add_is_0 append.right_neutral append_take_drop_id assms(1,2,4,5) hd_conv_nth hd_take last_drop list.collapse list.size(3) rel_chain_Cons rel_chain_append rel_chain_appendD(2) rel_chain_take rel_chain_tl take_eq_Nil tl_take zero_less_one) (> 1.0 s, timed out)
0.sledgehammer goal.proof     184639ms Simplex.Rel_Chain 178:5030  some Preplay: (smt (cvc5, term_relev) One_nat_def \<open>l \<noteq> []\<close> add_diff_cancel_right' add_gr_0 add_is_0 append.right_neutral append_take_drop_id assms(1,2,4,5) hd_conv_nth hd_take last_drop list.collapse list.size(3) rel_chain_Cons rel_chain_append rel_chain_appendD(2) rel_chain_take rel_chain_tl take_eq_Nil tl_take zero_less_one) (> 1.0 s, timed out)
0.sledgehammer goal.proof     184639ms Simplex.Rel_Chain 178:5030  some Preplay: (smt (cvc5, noematch) One_nat_def \<open>l \<noteq> []\<close> add_diff_cancel_right' add_gr_0 add_is_0 append.right_neutral append_take_drop_id assms(1,2,4,5) hd_conv_nth hd_take last_drop list.collapse list.size(3) rel_chain_Cons rel_chain_append rel_chain_appendD(2) rel_chain_take rel_chain_tl take_eq_Nil tl_take zero_less_one) (> 1.0 s, timed out)
0.sledgehammer goal.proof     184639ms Simplex.Rel_Chain 178:5030  some Preplay: (smt (cvc5, fmf) One_nat_def \<open>l \<noteq> []\<close> add_diff_cancel_right' add_gr_0 add_is_0 append.right_neutral append_take_drop_id assms(1,2,4,5) hd_conv_nth hd_take last_drop list.collapse list.size(3) rel_chain_Cons rel_chain_append rel_chain_appendD(2) rel_chain_take rel_chain_tl take_eq_Nil tl_take zero_less_one) (> 1.0 s, timed out)
0.sledgehammer goal.proof     184639ms Simplex.Rel_Chain 178:5030  some Preplay: (smt (cvc5, no_simp) One_nat_def \<open>l \<noteq> []\<close> add_diff_cancel_right' add_gr_0 add_is_0 append.right_neutral append_take_drop_id assms(1,2,4,5) hd_conv_nth hd_take last_drop list.collapse list.size(3) rel_chain_Cons rel_chain_append rel_chain_appendD(2) rel_chain_take rel_chain_tl take_eq_Nil tl_take zero_less_one) (> 1.0 s, timed out)
0.sledgehammer goal.using     121495ms Simplex.Simplex_Algebra 139:3514  some (SH 121490ms, ATP 3580ms): Try this: by (smt (verit, ccfv_SIG) divide_divide_eq_right divide_inverse less_numeral_extra(3) local.dual_order.asym local.neq_iff local.scaleRat_less1 local.scaleRat_scaleRat mult_1 nonzero_divide_mult_cancel_right zero_less_divide_1_iff) (367 ms)
0.sledgehammer goal.using     121495ms Simplex.Simplex_Algebra 139:3514  some Preplay: (smt (verit, ccfv_SIG) divide_divide_eq_right divide_inverse less_numeral_extra(3) local.dual_order.asym local.neq_iff local.scaleRat_less1 local.scaleRat_scaleRat mult_1 nonzero_divide_mult_cancel_right zero_less_divide_1_iff) (367 ms)
0.sledgehammer goal.using     121495ms Simplex.Simplex_Algebra 139:3514  some Preplay: (smt (verit) divide_divide_eq_right divide_inverse less_numeral_extra(3) local.dual_order.asym local.neq_iff local.scaleRat_less1 local.scaleRat_scaleRat mult_1 nonzero_divide_mult_cancel_right zero_less_divide_1_iff) (701 ms)
0.sledgehammer goal.using     121495ms Simplex.Simplex_Algebra 139:3514  some Preplay: (smt (verit, ccfv_threshold) divide_divide_eq_right divide_inverse less_numeral_extra(3) local.dual_order.asym local.neq_iff local.scaleRat_less1 local.scaleRat_scaleRat mult_1 nonzero_divide_mult_cancel_right zero_less_divide_1_iff) (> 367 ms, timed out)
0.sledgehammer goal.using     121495ms Simplex.Simplex_Algebra 139:3514  some Preplay: (smt (verit, best) divide_divide_eq_right divide_inverse less_numeral_extra(3) local.dual_order.asym local.neq_iff local.scaleRat_less1 local.scaleRat_scaleRat mult_1 nonzero_divide_mult_cancel_right zero_less_divide_1_iff) (> 367 ms, timed out)
0.sledgehammer goal.using     121495ms Simplex.Simplex_Algebra 139:3514  some Preplay: (smt (z3) divide_divide_eq_right divide_inverse less_numeral_extra(3) local.dual_order.asym local.neq_iff local.scaleRat_less1 local.scaleRat_scaleRat mult_1 nonzero_divide_mult_cancel_right zero_less_divide_1_iff) (> 367 ms, timed out)
0.sledgehammer goal.using     121495ms Simplex.Simplex_Algebra 139:3514  some Preplay: (smt (verit, del_insts) divide_divide_eq_right divide_inverse less_numeral_extra(3) local.dual_order.asym local.neq_iff local.scaleRat_less1 local.scaleRat_scaleRat mult_1 nonzero_divide_mult_cancel_right zero_less_divide_1_iff) (> 701 ms, timed out)
0.sledgehammer goal.using     121495ms Simplex.Simplex_Algebra 139:3514  some Preplay: (smt (cvc5, best) divide_divide_eq_right divide_inverse less_numeral_extra(3) local.dual_order.asym local.neq_iff local.scaleRat_less1 local.scaleRat_scaleRat mult_1 nonzero_divide_mult_cancel_right zero_less_divide_1_iff) (> 1.0 s, timed out)
0.sledgehammer goal.using     121495ms Simplex.Simplex_Algebra 139:3514  some Preplay: (smt (cvc5, trigger_last) divide_divide_eq_right divide_inverse less_numeral_extra(3) local.dual_order.asym local.neq_iff local.scaleRat_less1 local.scaleRat_scaleRat mult_1 nonzero_divide_mult_cancel_right zero_less_divide_1_iff) (> 1.0 s, timed out)
0.sledgehammer goal.using     121495ms Simplex.Simplex_Algebra 139:3514  some Preplay: (smt (cvc5, quant_saturate) divide_divide_eq_right divide_inverse less_numeral_extra(3) local.dual_order.asym local.neq_iff local.scaleRat_less1 local.scaleRat_scaleRat mult_1 nonzero_divide_mult_cancel_right zero_less_divide_1_iff) (> 1.0 s, timed out)
0.sledgehammer goal.using     121495ms Simplex.Simplex_Algebra 139:3514  some Preplay: (smt (cvc5, trigger_max) divide_divide_eq_right divide_inverse less_numeral_extra(3) local.dual_order.asym local.neq_iff local.scaleRat_less1 local.scaleRat_scaleRat mult_1 nonzero_divide_mult_cancel_right zero_less_divide_1_iff) (> 1.0 s, timed out)
0.sledgehammer goal.using     121495ms Simplex.Simplex_Algebra 139:3514  some Preplay: (smt (cvc5, trigger_relev) divide_divide_eq_right divide_inverse less_numeral_extra(3) local.dual_order.asym local.neq_iff local.scaleRat_less1 local.scaleRat_scaleRat mult_1 nonzero_divide_mult_cancel_right zero_less_divide_1_iff) (> 1.0 s, timed out)
0.sledgehammer goal.using     121495ms Simplex.Simplex_Algebra 139:3514  some Preplay: (smt (cvc5, term_relev) divide_divide_eq_right divide_inverse less_numeral_extra(3) local.dual_order.asym local.neq_iff local.scaleRat_less1 local.scaleRat_scaleRat mult_1 nonzero_divide_mult_cancel_right zero_less_divide_1_iff) (> 1.0 s, timed out)
0.sledgehammer goal.using     121495ms Simplex.Simplex_Algebra 139:3514  some Preplay: (smt (cvc5, noematch) divide_divide_eq_right divide_inverse less_numeral_extra(3) local.dual_order.asym local.neq_iff local.scaleRat_less1 local.scaleRat_scaleRat mult_1 nonzero_divide_mult_cancel_right zero_less_divide_1_iff) (> 1.0 s, timed out)
0.sledgehammer goal.using     121495ms Simplex.Simplex_Algebra 139:3514  some Preplay: (smt (cvc5, fmf) divide_divide_eq_right divide_inverse less_numeral_extra(3) local.dual_order.asym local.neq_iff local.scaleRat_less1 local.scaleRat_scaleRat mult_1 nonzero_divide_mult_cancel_right zero_less_divide_1_iff) (> 1.0 s, timed out)
0.sledgehammer goal.using     121495ms Simplex.Simplex_Algebra 139:3514  some Preplay: (smt (cvc5, no_simp) divide_divide_eq_right divide_inverse less_numeral_extra(3) local.dual_order.asym local.neq_iff local.scaleRat_less1 local.scaleRat_scaleRat mult_1 nonzero_divide_mult_cancel_right zero_less_divide_1_iff) (> 1.0 s, timed out)
0.sledgehammer goal.using     154750ms Simplex.Simplex_Algebra 144:3677  some (SH 154746ms, ATP 2838ms): Try this: by (smt (z3) less_numeral_extra(3) local.not_less_iff_gr_or_eq local.scaleRat_less1 local.scaleRat_one local.scaleRat_scaleRat mult.commute nonzero_eq_divide_eq) (88 ms)
