0.sledgehammer initialize Params for sledgehammer: {abduce = SOME 0, cache_dir = NONE, compress = NONE, debug = false, expect =
0.sledgehammer initialize  "", fact_filter = NONE, fact_thresholds = (0.45, 0.85), falsify =
0.sledgehammer initialize  SOME false, induction_rules = NONE, instantiate = NONE, isar_proofs = NONE,
0.sledgehammer initialize  lam_trans = NONE, learn = true, max_facts = NONE, max_mono_iters = NONE,
0.sledgehammer initialize  max_new_mono_instances = NONE, max_proofs = 4, minimize = true, overlord =
0.sledgehammer initialize  false, preplay_provers = [], preplay_timeout = 1.000, provers =
0.sledgehammer initialize  ["cvc5_proof"], slices = 96, smt_proofs = true, spy = false, strict =
0.sledgehammer initialize  false, timeout = 30.000, try0 = true, type_enc = NONE, uncurried_aliases =
0.sledgehammer initialize  NONE, verbose = false}
0.sledgehammer initialize Params for sledgehammer: {abduce = SOME 0, cache_dir = NONE, compress = NONE, debug = false, expect =
0.sledgehammer initialize  "", fact_filter = NONE, fact_thresholds = (0.45, 0.85), falsify =
0.sledgehammer initialize  SOME false, induction_rules = NONE, instantiate = NONE, isar_proofs = NONE,
0.sledgehammer initialize  lam_trans = NONE, learn = true, max_facts = NONE, max_mono_iters = NONE,
0.sledgehammer initialize  max_new_mono_instances = NONE, max_proofs = 4, minimize = true, overlord =
0.sledgehammer initialize  false, preplay_provers = [], preplay_timeout = 1.000, provers =
0.sledgehammer initialize  ["cvc5_proof"], slices = 96, smt_proofs = true, spy = false, strict =
0.sledgehammer initialize  false, timeout = 30.000, try0 = true, type_enc = NONE, uncurried_aliases =
0.sledgehammer initialize  NONE, verbose = false}
0.sledgehammer initialize Params for sledgehammer: {abduce = SOME 0, cache_dir = NONE, compress = NONE, debug = false, expect =
0.sledgehammer initialize  "", fact_filter = NONE, fact_thresholds = (0.45, 0.85), falsify =
0.sledgehammer initialize  SOME false, induction_rules = NONE, instantiate = NONE, isar_proofs = NONE,
0.sledgehammer initialize  lam_trans = NONE, learn = true, max_facts = NONE, max_mono_iters = NONE,
0.sledgehammer initialize  max_new_mono_instances = NONE, max_proofs = 4, minimize = true, overlord =
0.sledgehammer initialize  false, preplay_provers = [], preplay_timeout = 1.000, provers =
0.sledgehammer initialize  ["cvc5_proof"], slices = 96, smt_proofs = true, spy = false, strict =
0.sledgehammer initialize  false, timeout = 30.000, try0 = true, type_enc = NONE, uncurried_aliases =
0.sledgehammer initialize  NONE, verbose = false}
0.sledgehammer initialize Params for sledgehammer: {abduce = SOME 0, cache_dir = NONE, compress = NONE, debug = true, expect =
0.sledgehammer initialize  "", fact_filter = NONE, fact_thresholds = (0.45, 0.85), falsify =
0.sledgehammer initialize  SOME false, induction_rules = NONE, instantiate = NONE, isar_proofs = NONE,
0.sledgehammer initialize  lam_trans = NONE, learn = true, max_facts = NONE, max_mono_iters = NONE,
0.sledgehammer initialize  max_new_mono_instances = NONE, max_proofs = 4, minimize = true, overlord =
0.sledgehammer initialize  false, preplay_provers = [], preplay_timeout = 1.000, provers =
0.sledgehammer initialize  ["cvc5_proof"], slices = 96, smt_proofs = true, spy = false, strict =
0.sledgehammer initialize  false, timeout = 30.000, try0 = true, type_enc = NONE, uncurried_aliases =
0.sledgehammer initialize  NONE, verbose = true}
0.sledgehammer initialize Params for sledgehammer: {abduce = SOME 0, cache_dir = NONE, compress = NONE, debug = true, expect =
0.sledgehammer initialize  "", fact_filter = NONE, fact_thresholds = (0.45, 0.85), falsify =
0.sledgehammer initialize  SOME false, induction_rules = NONE, instantiate = NONE, isar_proofs = NONE,
0.sledgehammer initialize  lam_trans = NONE, learn = true, max_facts = NONE, max_mono_iters = NONE,
0.sledgehammer initialize  max_new_mono_instances = NONE, max_proofs = 4, minimize = true, overlord =
0.sledgehammer initialize  false, preplay_provers = [], preplay_timeout = 1.000, provers =
0.sledgehammer initialize  ["cvc5_proof"], slices = 96, smt_proofs = true, spy = false, strict =
0.sledgehammer initialize  false, timeout = 30.000, try0 = true, type_enc = NONE, uncurried_aliases =
0.sledgehammer initialize  NONE, verbose = true}
0.sledgehammer initialize Params for sledgehammer: {abduce = SOME 0, cache_dir = NONE, compress = NONE, debug = true, expect =
0.sledgehammer initialize  "", fact_filter = NONE, fact_thresholds = (0.45, 0.85), falsify =
0.sledgehammer initialize  SOME false, induction_rules = NONE, instantiate = NONE, isar_proofs = NONE,
0.sledgehammer initialize  lam_trans = NONE, learn = true, max_facts = NONE, max_mono_iters = NONE,
0.sledgehammer initialize  max_new_mono_instances = NONE, max_proofs = 4, minimize = true, overlord =
0.sledgehammer initialize  false, preplay_provers = [], preplay_timeout = 1.000, provers =
0.sledgehammer initialize  ["cvc5_proof"], slices = 96, smt_proofs = true, spy = false, strict =
0.sledgehammer initialize  false, timeout = 30.000, try0 = true, type_enc = NONE, uncurried_aliases =
0.sledgehammer initialize  NONE, verbose = true}
0.sledgehammer initialize Params for sledgehammer: {abduce = SOME 0, cache_dir = NONE, compress = NONE, debug = true, expect =
0.sledgehammer initialize  "", fact_filter = NONE, fact_thresholds = (0.45, 0.85), falsify =
0.sledgehammer initialize  SOME false, induction_rules = NONE, instantiate = NONE, isar_proofs = NONE,
0.sledgehammer initialize  lam_trans = NONE, learn = true, max_facts = NONE, max_mono_iters = NONE,
0.sledgehammer initialize  max_new_mono_instances = NONE, max_proofs = 4, minimize = true, overlord =
0.sledgehammer initialize  false, preplay_provers = [], preplay_timeout = 1.000, provers =
0.sledgehammer initialize  ["cvc5_proof"], slices = 96, smt_proofs = true, spy = false, strict =
0.sledgehammer initialize  false, timeout = 30.000, try0 = true, type_enc = NONE, uncurried_aliases =
0.sledgehammer initialize  NONE, verbose = true}
0.sledgehammer goal.by        14367ms HOL-Library.AList 198:6613  some (SH 14367ms, ATP 591ms): Try this: by (metis delete_conv' fun_upd_apply map_of_eq_None_iff) (23 ms)
0.sledgehammer goal.by        31849ms HOL-Library.AList 201:6712  timeout (SH 31848ms): Timed out
0.sledgehammer goal.by        32360ms HOL-Library.AList 204:6812  timeout (SH 32360ms): Timed out
0.sledgehammer goal.by        33353ms HOL-Library.AList 207:6922  timeout (SH 33353ms): Timed out
0.sledgehammer goal.by        101549ms HOL-Library.AList 210:7019  some (SH 101549ms, ATP 1796ms): Try this: by (smt (cvc5, no_fmf_mbqi) AList.delete_eq filter_cong filter_filter) (519 ms)
0.sledgehammer goal.by        31780ms HOL-Library.AList 213:7119  timeout (SH 31780ms): Timed out
0.sledgehammer goal.by        32525ms HOL-Library.AList 237:8012  timeout (SH 32525ms): Timed out
0.sledgehammer goal.by        32170ms HOL-Library.AList 242:8174  timeout (SH 32170ms): Timed out
0.sledgehammer goal.by        18390ms HOL-Library.AList 245:8314  some (SH 18390ms, ATP 124ms): Try this: by (metis dom_map_of_conv_image_fst dom_update map_of_update_with_aux update_conv') (28 ms)
0.sledgehammer goal.by        33051ms HOL-Library.AList 249:8450  timeout (SH 33051ms): Timed out
0.sledgehammer goal.by        33118ms HOL-Library.AList 255:8680  timeout (SH 33117ms): Timed out
0.sledgehammer goal.apply     34200ms HOL-Library.AList 258:8818  timeout (SH 34200ms): Timed out
0.sledgehammer goal.apply      7425ms HOL-Library.AList 259:8839  some (SH 7425ms, ATP 423ms): Try this: apply auto[1] (0.7 ms)
0.sledgehammer goal.apply     33040ms HOL-Library.AList 260:8856  timeout (SH 33040ms): Timed out
0.sledgehammer goal.apply     32641ms HOL-Library.AList 261:8873  timeout (SH 32640ms): Timed out
0.sledgehammer goal.by        34644ms HOL-Library.AList 265:9019  timeout (SH 34644ms): Timed out
0.sledgehammer goal.proof     34769ms HOL-Library.AList 268:9152  timeout (SH 34768ms): Timed out
0.sledgehammer goal.by         4969ms HOL-Library.AList 270:9199  some (SH 4968ms, ATP 602ms): Try this: by auto (0.7 ms)
0.sledgehammer goal.by         9015ms HOL-Library.AList 274:9272  some (SH 9015ms, ATP 579ms): Try this: by fastforce (5 ms)
0.sledgehammer goal.proof     32105ms HOL-Library.AList 276:9300  timeout (SH 32105ms): Timed out
0.sledgehammer goal.by        16447ms HOL-Library.AList 278:9366  some (SH 16447ms, ATP 679ms): Try this: by simp (20 ms)
0.sledgehammer goal.by        12615ms HOL-Library.AList 282:9467  some (SH 12614ms, ATP 586ms): Try this: apply simp (12 ms)
0.sledgehammer goal.by        30316ms HOL-Library.AList 284:9542  some (SH 30316ms, ATP 1084ms): Try this: by (simp add: dom_delete_aux) (11 ms)
0.sledgehammer goal.by        15252ms HOL-Library.AList 286:9620  some (SH 15252ms, ATP 198ms): Try this: by simp (16 ms)
0.sledgehammer goal.apply     34402ms HOL-Library.AList 292:9745  timeout (SH 34402ms): Timed out
0.sledgehammer goal.apply      5631ms HOL-Library.AList 293:9766  some (SH 5631ms, ATP 573ms): Try this: apply auto[1] (1 ms)
0.sledgehammer goal.apply     164199ms HOL-Library.AList 294:9829  timeout (SH 164199ms):
0.sledgehammer goal.apply      3517ms HOL-Library.AList 295:9856  some (SH 3517ms, ATP 505ms): Try this: by (meson map_of_eq_None_iff) (16 ms)
0.sledgehammer goal.by         2960ms HOL-Library.AList 300:10014  some (SH 2960ms, ATP 598ms): Try this: by (simp add: map_of_delete_aux') (10 ms)
0.sledgehammer goal.by        69560ms HOL-Library.AList 303:10136  some (SH 69560ms, ATP 815ms): Try this: by (smt (verit, best) delete_aux.elims delete_aux.simps(2) list.distinct(1)) (1.4 s)
0.sledgehammer goal.by        14956ms HOL-Library.AList 314:10483  some (SH 14956ms, ATP 655ms): Try this: apply (simp add: restrict_eq) (0.7 ms)
0.sledgehammer goal.proof     32264ms HOL-Library.AList 317:10580  timeout (SH 32264ms): Timed out
0.sledgehammer goal.apply     33189ms HOL-Library.AList 319:10652  timeout (SH 33189ms): Timed out
0.sledgehammer goal.apply      5360ms HOL-Library.AList 320:10675  some (SH 5360ms, ATP 548ms): Try this: apply simp (1 ms)
0.sledgehammer goal.apply     35372ms HOL-Library.AList 321:10690  timeout (SH 35372ms): Timed out
0.sledgehammer goal.apply     14497ms HOL-Library.AList 322:10717  some (SH 14497ms, ATP 926ms): Try this: apply force (34 ms)
0.sledgehammer goal.by         2538ms HOL-Library.AList 327:10815  some (SH 2537ms, ATP 468ms): Try this: by (simp add: restr_conv') (10 ms)
0.sledgehammer goal.by        40624ms HOL-Library.AList 330:10928  timeout (SH 40624ms): Timed out
0.sledgehammer goal.by        27043ms HOL-Library.AList 335:11048  timeout (SH 27043ms): Timed out
0.sledgehammer goal.by         4767ms HOL-Library.AList 338:11167  some (SH 4767ms, ATP 748ms): Try this: by (simp add: restr_conv) (11 ms)
0.sledgehammer goal.by         8052ms HOL-Library.AList 341:11263  some (SH 8052ms, ATP 448ms): Try this: by (simp add: restr_conv) (0.8 ms)
0.sledgehammer goal.by        35705ms HOL-Library.AList 344:11364  timeout (SH 35705ms): Timed out
0.sledgehammer goal.by        27115ms HOL-Library.AList 347:11495  timeout (SH 27115ms): Timed out
0.sledgehammer goal.by        24449ms HOL-Library.AList 350:11617  timeout (SH 24449ms): Timed out
0.sledgehammer goal.by        27317ms HOL-Library.AList 355:11815  timeout (SH 27317ms): Timed out
0.sledgehammer goal.apply     27411ms HOL-Library.AList 359:11973  timeout (SH 27411ms): Timed out
0.sledgehammer goal.apply     32202ms HOL-Library.AList 360:12015  timeout (SH 32201ms): Timed out
0.sledgehammer goal.proof      7136ms HOL-Library.AList 361:12048  some (SH 7135ms, ATP 624ms): Try this: apply metis (51 ms)
0.sledgehammer goal.by         1597ms HOL-Library.AList 363:12089  some (SH 1597ms, ATP 208ms): Try this: by meson (0.5 ms)
0.sledgehammer goal.by         6038ms HOL-Library.AList 365:12181  some (SH 6038ms, ATP 604ms): Try this: by presburger (0.9 ms)
0.sledgehammer goal.by         3750ms HOL-Library.AList 368:12252  some (SH 3750ms, ATP 584ms): Try this: by meson (0.6 ms)
0.sledgehammer goal.by         4815ms HOL-Library.AList 370:12334  some (SH 4815ms, ATP 662ms): Try this: by presburger (1 ms)
0.sledgehammer goal.by        28789ms HOL-Library.AList 375:12455  timeout (SH 28789ms): Timed out
0.sledgehammer goal.by         3365ms HOL-Library.AList 380:12652  some (SH 3365ms, ATP 637ms): Try this: by (meson update_restr) (18 ms)
0.sledgehammer goal.by        33325ms HOL-Library.AList 386:12865  timeout (SH 33325ms): Timed out
0.sledgehammer goal.by        32321ms HOL-Library.AList 389:12991  timeout (SH 32321ms): Timed out
0.sledgehammer goal.by         8302ms HOL-Library.AList 398:13207  some (SH 8301ms, ATP 195ms): Try this: apply (meson list.exhaust) (26 ms)
0.sledgehammer goal.by        32253ms HOL-Library.AList 400:13246  timeout (SH 32253ms): Timed out
0.sledgehammer goal.by        28007ms HOL-Library.AList 403:13388  timeout (SH 28007ms): Timed out
0.sledgehammer goal.by         9351ms HOL-Library.AList 406:13532  some (SH 9351ms, ATP 595ms): Try this: by (metis list.set_map map_of_clearjunk map_of_eq_dom) (89 ms)
0.sledgehammer goal.using      7617ms HOL-Library.AList 409:13664  some (SH 7617ms, ATP 635ms): Try this: by (metis clearjunk_keys_set list.set_map) (68 ms)
0.sledgehammer goal.by         6214ms HOL-Library.AList 409:13689  some (SH 6214ms, ATP 538ms): Try this: by (metis list.set_map) (45 ms)
0.sledgehammer goal.by        33235ms HOL-Library.AList 412:13769  timeout (SH 33234ms): Timed out
0.sledgehammer goal.by         2181ms HOL-Library.AList 415:13939  some (SH 2181ms, ATP 478ms): Try this: by (simp add: map_of_clearjunk) (3 ms)
0.sledgehammer goal.proof     15871ms HOL-Library.AList 418:14035  some (SH 15871ms, ATP 875ms): Try this: by (metis distinct_clearjunk ran_clearjunk ran_distinct) (54 ms)
0.sledgehammer goal.by         5436ms HOL-Library.AList 420:14102  some (SH 5436ms, ATP 496ms): Try this: by (simp add: ran_clearjunk) (0.6 ms)
0.sledgehammer goal.by         9820ms HOL-Library.AList 422:14178  some (SH 9820ms, ATP 752ms): Try this: by (simp add: ran_distinct) (17 ms)
0.sledgehammer goal.by        33355ms HOL-Library.AList 427:14303  some (SH 33355ms, ATP 874ms): Try this: by (metis distinct_clearjunk graph_map_of_if_distinct_dom map_of_clearjunk) (35 ms)
0.sledgehammer goal.by        32993ms HOL-Library.AList 430:14462  timeout (SH 32993ms): Timed out
0.sledgehammer goal.proof     35613ms HOL-Library.AList 433:14618  timeout (SH 35613ms): Timed out
0.sledgehammer goal.by        32275ms HOL-Library.AList 436:14743  timeout (SH 32275ms): Timed out
0.sledgehammer goal.by        10453ms HOL-Library.AList 438:14840  some (SH 10453ms, ATP 1120ms): Try this: by (metis AList.updates_def comp_eq_dest) (154 ms)
0.sledgehammer goal.by        33028ms HOL-Library.AList 442:14961  timeout (SH 33028ms): Timed out
0.sledgehammer goal.by        31802ms HOL-Library.AList 445:15126  timeout (SH 31802ms): Timed out
0.sledgehammer goal.by        32624ms HOL-Library.AList 448:15283  timeout (SH 32624ms): Timed out
0.sledgehammer goal.by        16525ms HOL-Library.AList 451:15393  some (SH 16525ms, ATP 607ms): Try this: using distinct_clearjunk distinct_clearjunk_id by blast (3 ms)
0.sledgehammer goal.proof     33435ms HOL-Library.AList 454:15462  timeout (SH 33435ms): Timed out
0.sledgehammer goal.by         2079ms HOL-Library.AList 456:15554  some (SH 2079ms, ATP 381ms): Try this: by simp (1 ms)
0.sledgehammer goal.by         6371ms HOL-Library.AList 460:15649  some (SH 6371ms, ATP 642ms): Try this: by (simp add: length_delete_le) (15 ms)
0.sledgehammer goal.by        27158ms HOL-Library.AList 462:15752  some (SH 27158ms, ATP 1146ms): Try this: using le_trans by blast (5 ms)
0.sledgehammer goal.by        15445ms HOL-Library.AList 464:15796  some (SH 15445ms, ATP 2102ms): Try this: by auto (17 ms)
0.sledgehammer goal.by        33058ms HOL-Library.AList 470:15918  timeout (SH 33058ms): Timed out
0.sledgehammer goal.by        32551ms HOL-Library.AList 475:16094  timeout (SH 32551ms): Timed out
0.sledgehammer goal.by        32218ms HOL-Library.AList 487:16482  timeout (SH 32218ms): Timed out
0.sledgehammer goal.by         7448ms HOL-Library.AList 490:16605  some (SH 7448ms, ATP 775ms): Try this: by (metis map_ran_simps(2) surjective_pairing) (42 ms)
0.sledgehammer goal.by        42164ms HOL-Library.AList 493:16714  timeout (SH 42164ms): Timed out
0.sledgehammer goal.by        33842ms HOL-Library.AList 496:16811  timeout (SH 33842ms): Timed out
0.sledgehammer goal.by         7523ms HOL-Library.AList 499:16917  some (SH 7523ms, ATP 580ms): Try this: by (metis list.set_map map_fst_map_ran) (89 ms)
0.sledgehammer goal.by        35796ms HOL-Library.AList 502:17048  timeout (SH 35796ms): Timed out
